supplier_id	supplier_name	contact_name	email	phone	country	rating	active	established_year	num_products_supplied
7ff2539a-02af-4658-beee-526e0fde9187	Baird, Fitzgerald and Coleman	Walter Jones	jacobblair@example.org	+1-519-261-9864x1165	American Samoa	A	N	1992	72
317b54ca-43c6-447d-b14d-a07a7e849fb7	Miller, Jackson and Reed	Patrick Chavez III	ramirezjohn@example.net	243.541.1735x9032	Tokelau	D	Yes	2000	54
42de2fb0-9fcd-469a-8265-0115fe51eece	Jones PLC	Alexander Bowers	qmitchell@example.org	+1-579-951-3924x510	Nauru	B	No	2020	71
d0205c18-d2e8-4716-9fcc-8484952a72e7	Cox Ltd	Brittany Diaz	erin47@example.org	+1-685-615-2485x99161	Qatar	A	no	2019	97
a29fea52-6b5b-4031-bca2-d2bcda8c810e	Chavez, Alvarado and Acosta	Robert Jones	uward@example.org	001-515-314-6302x68394	United States Minor Outlying Islands	B	Y	1991	15
932efa59-c982-4ae5-b157-5a8e1edb91a8	Obrien, Espinoza and Harris	Lisa Jensen	yangjasmine@example.org	348-855-7436	Paraguay	C	No	2016	75
896eb675-809c-4f93-824a-ceb1f2752e13	Bowers-Foster	Amber Johnson	hojeff@example.org	001-653-984-1078x15162	Liechtenstein	C	N	2019	98
2772dcc0-567e-40b0-97ca-f8a3604c9b38	Kennedy-Macias	Kelli Hill	sferguson@example.com	001-648-556-0805x0093	Poland	C	No	1996	99
0cdc9cda-453e-49e8-b281-2edece4ec08f	Norris, Pugh and Long	Ashley Charles	colemancolleen@example.org	299-238-7769x647	Pitcairn Islands	C	No	2023	67
6bcf114e-c07e-46ef-b8d4-3d111125ffd1	Smith, Barrera and Perez	Renee Murray	kristina47@example.net	833-280-3217x92864	Faroe Islands	D	no	2005	35
2df60eb0-7324-4bc6-869f-71f0efcb2945	Wheeler-Terrell	Richard Reynolds	susanstevens@example.com	917.705.9131x9465	Serbia	B	no	1991	13
6948e297-86af-4beb-958c-e72f5d01e0ec	Cunningham-Garcia	Tiffany Trujillo	mariavelez@example.org	+1-611-518-6545x846	Estonia	A	Y	1996	32
74406a3f-9761-44d4-9d0d-9077aa09335c	Allen-Keith	Dr. Jessica Moody	james55@example.org	001-827-993-9709x81479	Mozambique	A	yes	1999	46
15d0477b-0474-4d40-ba24-370ed049a089	Curtis Group	Rachel Perez	leslie44@example.com	(929)277-8049	Saint Helena	B	No	2010	16
75af0c37-8953-41a3-9b22-0dee32769276	Williams, Joseph and Holt	Joseph Baker	steven47@example.net	679.347.8917	French Guiana	D	Y	2014	10
6fbc6167-d07a-408e-8bce-91b49746915a	Larson Ltd	Omar Rojas	matthewpeterson@example.net	(241)667-6394	Trinidad and Tobago	B	No	2000	7
c0fd4a67-3732-4b22-8328-dd9dc140da2d	Clark-Hicks	James Jones	vwagner@example.net	313.514.1102	Serbia	A	N	2004	40
c34fc6dc-e7ff-4e93-9ca7-a9b4e1e97978	Acosta-Castillo	Douglas Oconnell	jeanettewu@example.com	(307)839-9350	Mauritania	A	N	2009	9
b01bde86-2670-4eea-843e-97808f5acec1	Hernandez, Foster and Miller	Jason Allen	moniquedavis@example.net	+1-391-665-5443x9699	Rwanda	A	N	2004	75
d4b487e8-b967-4415-9fb4-36a0c42e4724	Henry, Wright and Atkinson	Amanda Harris	kylebarber@example.com	(812)380-1685x001	Botswana	C	yes	1991	85
39a0d393-2b4e-4236-a4f6-c4b78fbbcf12	Jackson Ltd	Lauren Hanson	acasey@example.org	887.288.4319	Micronesia	A	N	2019	46
3a41e176-4bda-47dc-a1e0-c4f1bdf11017	Washington Ltd	Karen George	kjones@example.com	333.674.1201x23960	Jordan	A	yes	1992	79
b0cc5942-a139-42c4-8488-fd2486024a19	Burns, Smith and Jones	Barbara Pierce	rleblanc@example.net	001-889-208-2575x763	Malawi	B	Y	2010	8
1840b0e3-0b91-43ad-b99d-982ce07564ac	Mcneil and Sons	Anthony Miller	xortiz@example.net	225-878-0488	Samoa	D	Yes	2012	9
d48fcb08-58a9-4c15-ac66-cefed11d34d2	Smith Ltd	Andrea Williams	braunvictoria@example.org	874.526.8684	Eritrea	A	no	2019	47
5fca642e-c7ff-4182-8c2a-21c8d0b7420d	Murphy, Massey and Watson	Rachel Miller	mcknightjared@example.com	819.639.5909x39990	Spain	C	Yes	2022	45
63c479df-d0e5-4c3e-9c59-ed2ad37ec556	Tapia PLC	Isaac Wolf	johnnymoore@example.com	+1-807-972-1289x18504	British Indian Ocean Territory (Chagos Archipelago)	A	Y	2009	75
cfb16d34-2e47-4953-978f-352c448818a7	Houston, Mckinney and Solis	Anthony Johnson	yblevins@example.net	274-399-9519	Iran	B	yes	2015	44
88c87266-307d-4f7d-adc2-082990e9af95	Todd, Rodgers and Richard	Jesse Mendez	joshuamendoza@example.com	+1-219-584-6478	Liberia	A	yes	2018	23
414cafe6-2ed4-4fb8-bfd0-772ad0831860	Rasmussen-Molina	Paula Baker	pricerebecca@example.net	827-705-7235x994	Lesotho	A	yes	1998	98
56ba9926-d12d-4be6-8af4-1bcc7decdabd	Green, Acosta and Crane	Cathy Moore	hcontreras@example.net	766-990-7624	Eritrea	D	no	2011	70
da98ebbc-7d27-42d7-abee-46704b94f33b	Robertson Group	Donna Sandoval	anthonybell@example.net	(625)938-2011x7616	Trinidad and Tobago	B	No	2016	87
12f52e44-4ed3-4b31-90de-115fdccffdad	Clark, Crane and Lyons	Kathleen Khan	usmith@example.com	001-487-394-7689x07365	Barbados	A	yes	2022	61
110509be-bcea-4d84-92ff-59caf66d647f	Perez-Lynch	Susan Thornton	dbraun@example.org	+1-691-367-0017x892	Brazil	D	Y	1993	26
b727fb83-2520-4f67-bc4c-0f07249d2f23	Watkins, Fox and Waller	Michael Daniels	raymondalicia@example.net	377.756.2055	Ecuador	A	N	1996	94
cf04b90a-68dc-4edc-8167-95db34cfce6e	Hood-Zimmerman	Daniel Armstrong	chelsea94@example.net	700-603-2123x725	Solomon Islands	C	No	2015	25
10258c74-35b4-489d-8dbd-a40ff5712905	Trujillo-Cruz	Lori Burke	robertsmith@example.org	303.953.1776	Norway	A	yes	2009	24
120392ba-5ec8-426a-ad80-f36fa391c575	Edwards, Williams and Pearson	Vanessa Hernandez	aaronmerritt@example.org	001-455-701-8453x8568	Jersey	A	yes	1999	16
9440b69a-1d73-4130-b986-b06eafc4391a	Castillo, Christian and Diaz	Erin Greene	delgadojanet@example.org	(446)378-9077x361	Grenada	B	N	2006	53
e321ef7d-83e6-49bc-b8c0-3979650ebf37	Miller, Davis and Newman	Courtney Taylor MD	francisemily@example.org	+1-333-887-8225x02480	Lebanon	A	No	2017	30
76aa1c48-d56e-4d9c-a011-b82a28bbce8e	Moore-Saunders	Ronald Padilla	cbarrett@example.com	737.706.4094	North Macedonia	B	Y	2002	25
9f4f5dd5-4fdf-457e-8c0c-3b7764bca778	Ortiz-Thompson	Tamara Williams	coletravis@example.net	(326)398-6303x50056	Thailand	D	Yes	1991	88
c12d80a6-4468-4815-9114-a9eef95b309b	Vargas, Ross and Johnson	Justin Church	michael84@example.com	795-975-9092x43012	Senegal	D	no	2001	58
54f64aaa-1116-4035-b04b-88151bb378db	Wilson-Jenkins	Heather Lyons	iromero@example.com	+1-482-888-0522x60620	Micronesia	C	No	2006	66
2d004781-4182-4226-aa99-d1018096d2f4	Rogers, Rice and Bennett	Kristen Riggs	jamesanderson@example.org	001-622-618-0300x3278	Qatar	C	yes	2018	38
ff97bcce-fd5e-4b96-99dd-364783224439	Jones-Smith	Shannon Smith	michael23@example.net	(318)755-1813x49498	Timor-Leste	A	no	2002	69
63e1755d-d6d2-4728-9892-1ff588c7e090	Charles LLC	Steven Potts	qhoward@example.com	001-596-592-8062	Ghana	D	Y	2015	91
e142cd61-bb8b-46d7-8c1d-941e11564471	Jones and Sons	James Jones	nicolehall@example.com	448-221-3946x19224	Poland	A	N	2009	57
cc1cb031-d802-4c2c-a263-a488d10c7851	Harris Ltd	Mark King	jacksonlindsay@example.net	(503)544-9074	Norway	C	N	2005	43
b04912d6-7781-4e8c-98ab-43c4354c0248	Carrillo, Carter and Owens	Julie Hogan	jacobjohnson@example.com	954.751.6305	Panama	B	Yes	2008	38
c7f86791-e035-42da-bd35-e4a8e8058780	Wong-Garcia	Jeremy Grimes	vjacobs@example.org	001-531-358-6077	Congo	D	yes	2019	99
f76af093-2812-4ab1-9a62-70ffacb54530	Hammond Ltd	Robert Chandler	scottcordova@example.org	(808)659-5111x9823	Albania	B	yes	2014	9
e35a09ad-1b93-46bc-b744-44d6a4ad2d17	Peters-Green	William Moses	gcampos@example.com	283-586-4340	Nicaragua	A	No	2008	99
123851d8-e336-440e-8c2f-bfb870ee3c8a	Burns Ltd	Andrea Parker	vwalsh@example.net	(599)840-2889x2337	Belgium	C	No	1993	82
b396553b-cde9-4294-8fde-87b1878802ae	Davis-Miller	Roy Smith	masonkaren@example.org	+1-325-311-5529	United States Minor Outlying Islands	C	N	2022	62
6e63d71d-8f71-45d4-b661-8ab637bd63d0	Little Inc	Joshua Perez	adamlopez@example.com	568.483.7898	Norfolk Island	D	no	1990	68
1e8b5a36-2a58-433b-be8f-2ee31ecfbb75	Hanson and Sons	Ryan Green	christopherblack@example.org	(649)718-3622x0161	Turkmenistan	D	no	2022	10
af82aaa8-739c-4a60-8b6a-8a10e1041a76	Perry, Ferguson and Underwood	Anthony Jackson	madeline18@example.net	001-964-782-6160x542	British Virgin Islands	D	N	2014	33
1aae41dc-1316-464b-9572-67d58d046af2	Alvarez, Arnold and Harris	Daniel Sosa	richard24@example.net	001-297-551-7216x5530	Mauritius	A	Yes	1991	12
bb06c7a9-8ba8-46a0-ae66-8b6ba1bca4c6	Thompson PLC	Joseph Brown	phillipspaula@example.com	975.813.8822x649	Nicaragua	B	Y	2005	22
4facb7e0-cfc4-45ff-abcd-b2fe18703a9b	Walker Ltd	Caroline Cox	connie17@example.com	546-342-0642	Tajikistan	B	No	1997	79
887c9329-9fab-491a-8e94-b3a325786491	Glenn-Bryant	Lisa Cobb	salinaspeggy@example.net	921-644-8230x9210	Tajikistan	D	yes	1998	22
afb4a445-293d-4fc3-bdb5-b6b8adb76c66	Lee, Colon and Flores	Alan Hill	youngwendy@example.org	+1-944-846-5588x556	Pitcairn Islands	B	Y	2016	60
40838090-3f8f-4bba-b676-86ef5c645b96	Sanders Inc	Victoria Brown	xmcdonald@example.org	001-419-365-0111	Guinea-Bissau	C	no	1999	53
55e4bade-fd0d-46f8-9cf8-f72bcd85c147	Payne PLC	David Horn	rebecca04@example.net	305.840.3405	Andorra	A	No	2003	79
2ba0023e-e544-4d67-84ea-c36b1a021627	Hanson, Sanchez and Wheeler	Jonathan Blanchard	callahanmary@example.org	930.672.1362	Micronesia	A	Yes	2003	71
0f911ec6-c556-4c9e-bd49-ac716ac3aecc	Williams, Jones and Cline	Victoria Valencia DVM	utorres@example.net	001-341-903-5089x576	Brunei Darussalam	D	N	2007	45
502aad2a-9252-4269-bbd1-e50f8d770e1e	Palmer-Cox	Sean Martin	yvette52@example.net	001-898-308-9630x297	Iran	C	yes	1993	48
d73b4f41-fad7-43ce-9a6c-2474394ebe6c	Clark-Zavala	Heather Howard	whitejohn@example.org	560.421.1858x96470	Qatar	C	N	1997	49
a145631d-21a2-43d0-a537-9388f5b79b2c	Rivera-Sanders	Michael Jones	christopher78@example.net	(940)665-7222x0339	Ghana	C	Yes	2022	57
38aadcbf-595e-48bf-9202-b6fdd2cd50ea	Richard, Doyle and Ramirez	Pamela Walter	harrisonchelsea@example.com	295-549-2291x7320	Sudan	D	Yes	2023	67
2c3a08c2-2d02-4534-97eb-bd046742416b	Hammond-Escobar	Timothy Wood	michaelcunningham@example.org	001-291-307-1999x67047	Kyrgyz Republic	A	N	2023	19
2d1800ab-9a28-4dda-8bb4-a1827d713b7a	Fisher LLC	Lori Aguirre	rgreen@example.org	+1-234-413-5865	San Marino	B	No	2009	54
1813450e-aa3b-46be-8bb1-7238a6231c22	Ramirez Group	Nicolas Johnson	torresedwin@example.org	819.799.4804x131	Palau	B	Y	2018	37
5babaf14-21fd-4b63-9632-63ed4730ddaa	Moore Inc	Linda Stevenson	brandontorres@example.net	+1-657-258-1307x5808	French Southern Territories	A	Yes	2023	91
7d48016b-79d9-42e1-8980-2da44408b3c5	Morton, Cruz and Rogers	Traci Thompson	jacob78@example.com	001-283-362-5200x674	Saint Martin	C	Yes	1995	71
d7d36420-abb1-457a-b18d-91ce8f1ebb4c	Rivera, Smith and Holland	Ashley Baxter	riverasummer@example.net	615-495-0822	Andorra	D	No	2015	96
6ba03871-8c89-4802-8a6d-de17b957adc4	Chaney, Harris and Ball	Matthew Bailey	christophergentry@example.com	211-273-5120	Western Sahara	A	No	2008	87
b24a6238-4ec9-4eb1-850e-2963492cd56e	Thompson-Long	Jason Green	gpatterson@example.net	001-984-817-3931	Marshall Islands	D	Yes	1993	78
d167a3a0-5fe1-4c22-847d-037398d9d903	Brooks-Clark	Johnathan Farrell	hernandezjames@example.org	001-632-226-3628x6311	Isle of Man	B	Yes	2017	52
1b3c6cd0-60ae-447c-a5ef-8cda19265a4a	Norton Group	Angel Richardson	jasonmiller@example.org	490-395-9198x646	Lesotho	A	No	1996	96
6af3c8d3-9c16-4819-b6ca-932e4211dc0c	Hayden, Moore and Atkins	Mary Dennis	irichards@example.net	621-351-9514x879	Ethiopia	D	No	1995	90
43a40101-6958-4735-b876-0d67278e7cbf	Shaw-Brooks	Michelle Henderson	amcgee@example.net	(265)304-0115x08834	Venezuela	D	Y	2018	43
41aab606-67ad-4499-8a0d-91e1cf0e62e4	Thomas PLC	Mark Bell	jessica00@example.net	(309)872-2537x9228	Estonia	D	yes	1991	32
e8ed31f6-02dd-4f07-84de-c7155e88c18e	Allen, Cole and Williams	Lauren Cantrell	ifowler@example.net	001-212-725-8539x597	Saint Kitts and Nevis	B	N	2001	26
e9fac6d1-c59e-4cb8-be7a-d7967f491e77	Haney, Moran and Bond	Frank Hatfield	danielle64@example.net	(825)484-6966x279	Denmark	D	no	2013	23
ab6741d6-9b15-488a-81b4-ec80735c486c	Shepard, Perez and Ramos	Richard Kelley	michael46@example.com	340.321.4170	Vietnam	C	Y	2023	32
7a8f7556-402f-48b7-9146-65953d4da906	Anderson-Jimenez	Lisa Gray	ugonzales@example.net	+1-793-675-5253x1685	Cameroon	C	no	2022	84
d4f5c5fd-d3d8-41aa-8137-7349c80b186d	Sheppard, Lee and Ward	Jesse Cortez	michael36@example.org	(465)496-5933x68340	Brunei Darussalam	A	no	1994	53
72be1cf4-1484-4560-bb69-cc6a91a5dab4	Schwartz Inc	Amy Watson	lisa39@example.com	3647248466	Hong Kong	B	No	1996	37
6d3ca634-82f6-4038-970e-3df91e130e12	Brown Group	Jennifer Erickson	proctortiffany@example.com	(742)868-9283x836	Latvia	D	No	2021	20
02c88e61-5f71-4bd9-9095-b5016d96f0ab	Martin Ltd	Christopher Hernandez	briannaramirez@example.org	+1-728-814-7492	Ukraine	A	No	1998	74
88c93ea2-c1e0-460b-997e-bdc875f2aaf3	Jackson-Simpson	Christine Combs	charleserickson@example.net	001-797-537-3139x6731	Faroe Islands	A	N	2005	56
76ecfbd4-e80c-4085-a807-f9e477b9116a	Dean PLC	Casey Cooley	greeves@example.net	+1-975-974-7458x2870	Aruba	A	N	2021	36
e62f06f0-c827-4d8a-ab4a-3d6c845864d2	King Group	David Mayo	franciscoherrera@example.com	+1-538-897-0445x168	Christmas Island	C	No	1991	39
17e38042-71a7-49f4-afa3-46ec60a5af96	Hudson Inc	Ryan Thompson	christopher98@example.net	741-253-4835x819	Paraguay	C	N	2007	28
9c41fe3d-e067-4a40-9216-49a7d4d96e1c	Farmer, Butler and Velez	Matthew Flores	alexis42@example.org	(794)430-4514	Jordan	A	yes	2022	89
c08ca507-bbd2-48ad-91ab-bcf140c5ec81	Green-Carroll	Sarah Boyd	tchurch@example.org	+1-778-219-0765	Bahamas	C	no	1993	94
b91c1639-d826-45c4-bd6f-0a09f858dda5	Morris PLC	Zachary Finley	garciajonathan@example.org	736-999-8937	Dominican Republic	D	Y	2002	82
59574ac7-b2c7-443d-a27e-9b6783ebf806	Davis-Mccall	Peggy Espinoza	anthonyweeks@example.com	452-758-1780x83597	Grenada	C	Y	2022	25
6b61d873-78fd-424f-91ee-36b9c33689c6	Hamilton PLC	Michael Brown	breed@example.org	001-563-626-7155x0233	Brazil	B	yes	2021	69
7fa3a838-0a0e-495a-b464-e4d6544ace51	Hall, Brown and Ramirez	Tyler Cole	darlenemoss@example.org	+1-954-377-9280x852	Netherlands Antilles	A	Y	2016	31
b127ecda-a8a8-435f-a517-cabfe1660a5b	Santos Inc	Jesse Jones	fbond@example.net	659.625.2194x877	Costa Rica	B	No	2018	92
daa87932-5fed-46c1-b3e5-a8ee9c453909	Cameron-Moore	Judy Gomez	javierfuentes@example.com	001-792-423-9468x9642	Guadeloupe	C	Y	1991	70
808df227-ba77-4688-8f3f-cca830886b3c	Davis-Woods	Curtis Aguilar	tgomez@example.com	699-270-9851x8817	United States Minor Outlying Islands	B	no	1992	42
880581cd-3b00-4748-8114-5986ce782dc6	Torres, Oneill and Wilson	Patrick Rogers	jenkinsalison@example.com	+1-575-214-9046	Barbados	D	Yes	2012	15
add96099-8580-4ab9-9ee2-3cac5a1b8659	Hawkins, Medina and Warner	Cynthia Wheeler	chambersdaniel@example.net	(778)636-5761x5662	Kenya	C	Yes	2022	35
de2ece1e-3ccf-4980-a085-96aea73300cb	Matthews-Jackson	Anthony Moore	gaineskevin@example.com	968-488-4306	United States Virgin Islands	A	yes	2017	40
2f7c2ddc-5ff2-4123-a1c1-776c97df75b0	Casey PLC	Ryan Young	rangelnichole@example.com	970-460-2957x42029	Lesotho	D	No	2016	95
f390564a-f4a1-4e6f-be4f-8e08a5d34667	Gross Inc	Olivia Gutierrez	chansteven@example.com	001-845-228-4478	Nicaragua	A	No	2006	12
58350b4d-5272-42e3-a3d5-52062cf03d3e	Waller, Jackson and Herrera	Jose Powell	meghanlong@example.com	001-373-451-1910x9658	Macao	A	N	1994	64
5cf4f977-4e4d-4b2e-82fe-09179a308460	Armstrong Ltd	Eric Good	allendeborah@example.com	(203)273-5406x03260	Solomon Islands	A	no	2006	89
e2d41812-b004-40be-bb01-bbdf06890403	Hudson Group	Ashley Hall	creed@example.org	(727)726-6946x846	Zimbabwe	D	Yes	1997	46
cd8f7ebc-61af-4570-aa1a-f376e4a6eb4b	Wells-Oliver	David Conway	hoffmandanny@example.net	+1-986-540-6210	Fiji	C	Yes	1990	23
49d091f9-7c46-4c13-bd6e-71e94f76942e	Baker Ltd	Jon Mccarthy	vhodges@example.com	492.797.0265x70519	Hong Kong	D	yes	2015	81
1da20011-4994-49bd-9a69-9c9e28ce5471	Williams, Davis and Floyd	Peter Johnson	rwhite@example.net	(366)301-9900x411	New Zealand	D	N	2023	18
2ffc105c-620e-47a8-b8c4-b21f29850b8b	Rasmussen, Larson and Johnson	Christina Lara	cervanteslucas@example.org	6673948887	Tunisia	B	Yes	2007	90
14f1eb83-aea8-4bc1-83fc-cc5ea50ab7bf	Buchanan PLC	Rebecca Hansen	meganmyers@example.net	(881)725-3424	Israel	A	yes	2001	34
9681470e-2ea4-4f6c-8112-e9b946c488ce	Miller and Sons	Erica Wilson	matthew31@example.com	501.618.1197x009	Malaysia	C	Yes	2022	50
c18959a0-4a9d-4d58-bd38-0eb61491e1fe	Woodard-Mcconnell	Carolyn Campbell	jodibrown@example.com	+1-259-931-5915x41260	Faroe Islands	B	Y	2021	96
ec7eaaca-a4d8-4374-8a17-34c9c0a1022d	Thomas, Andrade and Perez	Stephen Wright	john46@example.net	8788798574	French Southern Territories	A	Y	2000	76
f37379fd-72a8-4123-8a9c-5b3d98670c3f	Graham, Butler and Wells	Martha Anderson	ybarrett@example.com	(903)801-7197x4535	Sao Tome and Principe	B	Yes	2016	8
55f99c52-46ab-45a2-8425-b5d56580cb0c	Meyer-Jackson	Elizabeth Lopez	hermanshannon@example.org	997-601-9026x1337	Dominican Republic	B	N	1997	25
5319b683-3406-458f-a98f-41f834bd985a	Huynh-Dixon	Maria Walters	rogerscarrie@example.org	(937)283-4290x54839	Panama	A	Y	2015	59
6abe7cf9-ef92-4cfe-b0d7-ca76500e1b96	Gill Ltd	Jacob Smith DDS	hartvalerie@example.net	001-495-802-0023x437	Greece	A	Y	2015	21
6d16ce06-5a30-4c4c-af75-c7091760692f	Delgado PLC	Jose Floyd	qbrady@example.org	296.433.8202	United States of America	D	No	1994	83
ac084545-1e36-4451-a4ff-0cad8fa7627a	Meyer, Torres and Summers	Michael Sexton	zgarcia@example.com	564.360.6520x59806	Saint Helena	D	N	2016	71
7bee642e-6003-46d1-a75a-41e25d77b8e4	Alvarez-Jones	Jasmine Hamilton	jasonbrooks@example.com	001-652-968-2241	Gabon	B	no	2012	39
b4728e42-d4f4-488a-aa18-97c6761209b6	Gregory-Weber	Ricky Torres	qrobinson@example.com	2553598054	Cocos (Keeling) Islands	A	Y	2015	24
cc665124-921f-41e9-9edf-937022139a2d	Turner, Harris and Robbins	Brittany Reed	richardgibson@example.org	(993)938-6975x578	Grenada	A	No	1996	5
14d6f214-7b89-4674-93cc-0ec8dca667a3	Gallagher and Sons	Dr. Holly Carter	michaelreilly@example.net	+1-533-953-2450	Venezuela	A	N	2004	6
0c573289-1d23-4ac8-9dbe-6c8df8c852ee	Mills-Allen	Carol Parker	stephen63@example.com	+1-249-734-2084x60263	Zimbabwe	B	Yes	2002	89
d2b8810f-274d-4d97-b058-9a04b8fa6129	Thompson-Long	Pamela Adams	steven50@example.net	699-520-9915x424	Montenegro	D	N	2010	42
bb67d9d2-c78b-41de-a905-f304bedc87d7	Carpenter-Terry	Paula Howell	veronicaramirez@example.com	001-683-595-6212x78573	Japan	C	N	1998	58
9afa43ff-065f-475e-befd-d86fb9adf41c	Hawkins-Atkins	Christina Cross	gdawson@example.com	(856)639-9505	Czech Republic	C	Y	1994	43
0d8c475f-37ff-4612-a8fe-35cfe36982be	Johnson Group	Jessica Anderson	pachecostephanie@example.com	001-765-943-0765x244	Antarctica (the territory South of 60 deg S)	B	Yes	2009	66
a528bd21-ab4b-47b3-af87-c7c97be7f92c	Roberts-Russo	Christopher Rodriguez	tfarrell@example.com	+1-418-522-8350x133	Niue	C	Y	1999	62
2d714c53-3ab3-4aea-91a4-13ec7f4a62d7	Rivers-Scott	Alexander Lee	mark58@example.com	(259)640-3829x270	Mauritania	B	no	2012	85
13d26251-fe07-4b35-aac6-fdd3e54ac31a	Johnson Ltd	Stephen Reyes	fmartinez@example.org	232-241-0838	Sri Lanka	D	N	1997	94
7149decb-0636-4ed3-9dc7-38d3fd62449e	Ortiz-Ramirez	Allison Sanders	alicia87@example.net	944.885.0705	Kenya	C	No	2001	19
9db64bcd-ba17-4953-be5b-e1125d561ff4	Odonnell-Jackson	Matthew Lozano	glopez@example.com	204-524-8626	British Indian Ocean Territory (Chagos Archipelago)	B	yes	1991	93
33ded143-06fa-4553-bdc1-d4126996ab61	Baker LLC	Marcus Malone	robert29@example.com	+1-577-599-4346x721	French Guiana	D	Y	2017	20
b6ca8e44-8dce-4713-a323-cac7b0452f28	Perez, Sheppard and Peterson	Heather Bell	todd05@example.com	(666)491-5769	Belarus	D	N	2012	30
c7daefe1-68b2-4c84-85ff-368c0f2ce9de	Klein, Contreras and Daniel	Mark Rodriguez	heather99@example.org	+1-643-981-7215	Rwanda	A	Y	2004	89
5c4314e3-8fbe-425b-b9bf-a471e5f5b538	Murphy PLC	Christina Griffin	ajames@example.com	(590)367-8219	China	B	Yes	2008	70
06ea8cae-2bba-43f8-bcf4-97d637ce7bd1	Hill, Pitts and Hill	Dr. Michael Hall	erinturner@example.com	(913)889-7467x5624	Senegal	C	no	2012	50
48383003-dd71-4c27-bf92-9c03becdd662	Mendoza-Chang	Lauren Richardson	chavezstacey@example.org	001-685-595-3191x1716	United Arab Emirates	B	yes	2001	67
656e935e-5c1c-4d92-b526-9cd2b6ff6c1c	Lane-Brewer	Casey Patel	elliottmichael@example.com	(624)346-5537x458	Kazakhstan	C	no	2007	14
62e992d1-6b59-48e4-a12f-86002f2e2957	Rivera-Smith	Joseph Wilson	smithamanda@example.net	001-446-624-4827x5468	Norway	A	Yes	2006	15
dd7c070c-efbf-44ed-8ce6-9025f865fa52	Thornton-Sanchez	Alexis Turner	richardcampbell@example.net	974-807-9839x53115	Greenland	B	no	2010	95
3a1fe2b6-132c-40bb-9e9c-56c214acf9f0	Summers-Powers	Lori George	gnorton@example.com	225-546-0636	Bhutan	C	Y	2023	69
6a78629d-48eb-4442-a5b4-0aae487064c8	Serrano Ltd	Angela Villarreal	lisasmith@example.net	656.953.5314x28294	Moldova	B	N	1996	91
54878160-9292-4706-b4ca-9c1a3ddb3806	Lawson, Acevedo and Little	Jessica Smith	isantiago@example.net	(325)388-2155x101	Colombia	C	Yes	2003	62
c931f02e-fa0c-4275-92be-6dc15a46ce16	Obrien, Johnson and Moon	Molly Flores	coryking@example.com	001-754-987-3049x941	Liechtenstein	B	Y	2005	43
f52c264b-e973-43bc-8416-66de87055707	Harvey PLC	Michael Williams	icarroll@example.com	568-781-9515	Tunisia	D	No	2012	65
731429fb-5d96-4028-8f25-5df6cef06428	Jackson, Parker and Soto	Mark Sullivan	dongraham@example.com	+1-747-249-9354	Mali	D	Yes	2015	69
c64fcceb-02b9-47ef-847f-56f24dff98fd	Dawson Group	Carlos Rodriguez	larrywilliams@example.com	685-403-7258x611	Nigeria	A	No	2022	81
2cd3fba9-a5d2-47e6-ba77-c68334ac279d	Weber-Daugherty	Danielle Garcia	marthaharris@example.net	001-573-898-8071x780	Turkmenistan	B	No	1997	66
a1036eff-37ee-46a8-b95f-1ecc600691a1	Newton Ltd	Cory Harris	whunter@example.net	334.819.9033	Chile	C	yes	2003	73
70fbb7f9-dd87-44bd-a8ea-39b61fc2efe8	Garcia-Clark	Monica Anderson	timothymiller@example.org	479-351-1841	Guernsey	B	no	2018	88
b0df52ca-9f67-4179-a7a5-c675a7b9af10	Patterson-Smith	John Singleton	gina64@example.net	001-793-636-8276x534	Morocco	A	No	2013	19
44c30191-9bb1-4c64-9ebe-b33134309052	Vaughn and Sons	Anthony Wood	jacquelinewilson@example.com	+1-282-943-2969x754	French Southern Territories	D	yes	2012	7
e0d1b3d8-c36b-43a6-a51e-898984070218	Santos-Lee	Virginia Benson	matthew28@example.net	9349238743	Jersey	D	N	1992	60
75db9f3d-2e37-4ee1-af56-b04d4d973617	Cook, Robinson and Mcneil	Michael Carpenter	courtney95@example.net	343-438-7785x731	Tunisia	C	no	2019	9
39bff922-1adc-4553-b945-1d9105ac4bcf	Johnson Inc	Stephanie Johnson	courtneybarnes@example.org	813.574.0130x869	Germany	D	Y	2018	52
b2d6d906-2b3f-40cd-961b-84cdf747d1ac	Mcdaniel, Rangel and Gallegos	Debra White	ryan03@example.com	(749)934-0852x99959	Equatorial Guinea	C	no	2005	16
6db7ee12-8aa7-4976-877f-b31b571f88fc	Williams, Malone and Little	Tyler Snyder	leonardjohn@example.org	467-714-5213	Guam	D	yes	2019	47
5864092a-791f-48c6-9005-a6b32ac29359	Lee, Cooper and Gonzalez	Jennifer Townsend	helenmartinez@example.com	001-429-393-3521x428	Bulgaria	C	Y	1994	98
d8f5c502-fd0d-494c-803c-e55f2496501c	Lozano, Santos and Anderson	Steve Perkins	charles60@example.com	427.715.5977x279	Liechtenstein	B	N	2007	97
7b3ce06d-6d29-4dc8-92c4-c410322e3b09	Walker-Sharp	Rita Henry	kristen10@example.net	(575)699-8449x3447	Malawi	C	Yes	2003	88
2cf2810b-4273-471a-b5ef-9a0186c5cec2	Scott Ltd	Jennifer May	egilmore@example.net	(706)550-6564x57032	Saint Lucia	C	no	2012	28
